"indice_tiempo","partida","valor"
"2018-01-01","2844 - Elementos quimicos radiactivos e isotopos radiactivos (incluidos los elementos quimicos e isotopos fisionables o fertiles) y sus compuestos; mezclas y residuos que contengan estos productos.","205"
"2018-01-01","2847 - Peroxido de hidrogeno (agua oxigenada), incluso solidificado con urea.","4"
"2018-01-01","2849 - Carburos, aunque no sean de constitucion quimica definida.","1200"
"2018-01-01","2852 -  COMPUESTOS INORGÁNICOS U ORGÁNICOS, DE MERCURIO, AUNQUE NO SEAN DE CONSTITUCIÓN QUÍMICA DEFINIDA, EXCEPTO LAS AMALGAMAS.","198"
"2018-01-01","2853 -  LOS DEMÁS COMPUESTOS INORGÁNICOS (INCLUIDA EL AGUA DESTILADA, DE CONDUCTIBILIDAD O DEL MISMO GRADO DE PUREZA); AIRE LÍQUIDO, AUNQUE SE LE HAYAN ELIMINADO LOS GASES NOBLES; AIRE COMPRIMIDO; AMALGAMAS, EXCEPTO LAS DE METAL PRECIOSO.","0"
"2018-01-01","2901 - Hidrocarburos aciclicos.","117"
"2018-01-01","2902 - Hidrocarburos ciclicos.","1605"
"2018-01-01","2903 - Derivados halogenados de los hidrocarburos.","6"
"2018-01-01","2905 - Alcoholes aciclicos y sus derivados halogenados, sulfonados, nitrados o nitrosados.","7762"
"2018-01-01","2906 - Alcoholes ciclicos y sus derivados halogenados, sulfonados, nitrados o nitrosados.","248"
"2018-01-01","2907 - Fenoles; fenoles-alcoholes.","6"
"2018-01-01","2909 - Eteres, eteres-alcoholes, eteres-fenoles, eteres- alcoholes-fenoles, peroxidos de alcoholes, peroxidos de eteres, peroxidos de cetonas (aunque no sean de constitucion quimica definida), y sus derivados halogenados, sulfonados, nitrados o nitrosados.","353"
"2018-01-01","2912 - Aldehidos, incluso con otras funciones oxigenadas; polimeros ciclicos de los aldehidos; paraformaldehido.","1"
"2018-01-01","2913 - Derivados halogenados, sulfonados, nitrados o nitrosados de los productos de la partida 29.12.","0"
"2018-01-01","2914 - Cetonas y quinonas, incluso con otras funciones oxigenadas, y sus derivados halogenados, sulfonados, nitrados o nitrosados.","8"
"2018-01-01","2915 - Acidos monocarboxilicos aciclicos saturados y sus anhidridos, halogenuros, peroxidos y peroxiacidos; sus derivados halogenados, sulfonados, nitrados o nitrosados.","431"
"2018-01-01","2916 - Acidos monocarboxilicos aciclicos no saturados y acidos monocarboxilicos ciclicos, sus anhidridos, halogenuros, peroxidos y peroxiacidos; sus derivados halogenados, sulfonados, nitrados o nitrosados.","957"
"2018-01-01","2917 - Acidos policarboxilicos, sus anhidridos, halogenuros, peroxidos y peroxiacidos; sus derivados halogenados, sulfonados, nitrados o nitrosados.","1402"
"2018-01-01","2918 - Acidos carboxilicos con funciones oxigenadas suplementarias y sus anhidridos, halogenuros, peroxidos y peroxiacidos; sus derivados halogenados, sulfonados, nitrados o nitrosados.","956"
"2018-01-01","2920 - Esteres de los demas acidos inorganicos (excepto los esteres de halogenuros de hidrogeno) y sus sales; sus derivados halogenados, sulfonados, nitrados o nitrosados.","15"
"2018-01-01","2921 - Compuestos con funcion amina.","30"
"2018-01-01","2922 - Compuestos aminados con funciones oxigenadas.","410"
"2018-01-01","2923 - Sales e hidroxidos de amonio cuaternario; lecitinas y otros fosfoaminolipidos.","4594"
"2018-01-01","2924 - Compuestos con funcion carboxiamida; compuestos con funcion amida del acido carbonico.","14"
"2018-01-01","2925 - Compuestos con funcion carboxiimida (incluida la sacarina y sus sales) o con funcion imina.","3"
"2018-01-01","2926 - Compuestos con funcion nitrilo.","3"
"2018-01-01","2928 - Derivados organicos de la hidrazina o de la hidroxilamina.","18"
"2018-01-01","2929 - Compuestos con otras funciones nitrogenadas.","862"
"2018-01-01","2930 - Tiocompuestos organicos.","211"
"2018-01-01","2931 - Los demas compuestos srgano-inorganicos.","125"
"2018-01-01","2932 - Compuestos heterociclicos con heteroatomo(s) de oxigeno exclusivamente.","30"
"2018-01-01","2933 - Compuestos heterociclicos con heteroatomo(s) de nitrogeno exclusivamente.","2437"
"2018-01-01","2934 - Acidos nucleicos y sus sales; los demas compuestos heterociclicos.","54"
"2018-01-01","2935 - Sulfonamidas.","0"
"2018-01-01","2936 - Provitaminas y vitaminas, naturales o reproducidas por sintesis (incluidos los concentrados naturales) y sus derivados utilizados principalmente como vitaminas, mezclados o no entre si o en disoluciones de cualquier clase.","1282"
"2018-01-01","2937 - Hormonas, naturales o reproducidas por sintesis; sus derivados utilizados principalmente como hormonas; los demas esteroides utilizados principalmente como hormonas.","23632"
"2018-01-01","2938 - Heterosidos, naturales o reproducidos por sintesis, sus sales, eteres, esteres y demas derivados.","7"
"2018-01-01","2939 - Alcaloides vegetales, naturales o reproducidos por sintesis, sus sales, eteres, esteres y demas derivados.","127"
"2018-01-01","2940 - Azzcares qummicamente puros, excepto la sacarosa, lactosa, maltosa, glucosa y fructosa (levulosa); iteres, acetales y isteres de azzcares y sus sales, excepto los productos de las partidas 29.37, 29.38 s 29.39.","21"
"2018-01-01","2941 - Antibioticos.","10"
"2018-01-01","3001 - Glandulas y demas organos para uso opoterapicos, desecados, incluso pulverizados; extractos de glandulas o de otros organos o de sus secreciones, para usos opoterapicos; heparina y sus sales; las demas sustancias humanas o animales preparadas para usos t","1672"
"2018-01-01","3002 - Sangre humana; sangre animal preparada para usos terapeuticos, profilacticos o de diagnostico; antisueros (sueros con anticuerpos), demas fracciones de la sangre y productos inmunologicos modificados, incluso obtenidos por proceso biotecnologico; vacunas","14353"
"2018-01-01","3003 - Medicamentos (excepto los productos de las partidas n: 30.02, 30.05 o 30.06) constituidos por productos mezclados entre si, preparados para usos terapeuticos o profilacticos, sin dosificar ni acondicionar para la venta al por menor.","589"
"2018-01-01","3004 - Medicamentos (excepto los productos de las partidas n: 30.02, 30.05 o 30.06) constituidos por productos mezclados o sin mezclar, preparados para usos terapeuticos o profilacticos, dosificados o acondicionados para la venta al por menor.","39315"
"2018-01-01","3005 - Guatas, gasas, vendas y articulos analogos (por ejemplo: apositos, esparadrapos, sinapismos), impregnados o recubiertos de sustancias farmaceuticas o acondicionados para la venta al por menor con fines medicos, quirurgicos, odontologicos o veterinaros.","166"
"2018-01-01","3006 - Preparaciones y articulos farmaceuticos a que se refiere la nota 4 de este capitulo.","416"
"2018-01-01","3102 - Abonos minerales o quimicos nitrogenados.","0"
"2018-01-01","3103 - Abonos minerales o quimicos fosfatados.","2173"
"2018-01-01","3104 - Abonos minerales o quimicos potasicos.","0"
"2018-01-01","3105 - Abonos minerales o quimicos, con dos o tres de los elementos fertilizantes: nitrogeno, fosforo y potasio, los demas abonos; productos de este capitulo en tabletas o formas similares o en envases de un peso bruto inferior o igual a 10 kg.","196"
"2018-01-01","3201 - Extractos curtientes de origen vegetal; taninos y sus sales, eteres, esteres y demas derivados.","7413"
"2018-01-01","3202 - Productos curtientes organicos sinteticos; productos curtientes inorganicos; preparaciones curtientes, incluso con productos curtientes naturales; preparaciones enzimaticas para precurtido.","370"
"2018-01-01","3203 - Materias colorantes de origen vegetal o animal (incluidos los extractos tintsreos, excepto los negros de origen animal), aunque sean de constitucisn qummica definida; preparaciones a que se refiere la nota 3 de este capmtulo a base de materias colorantes","11"
"2018-01-01","3204 - Materias colorantes organicas sinteticas, aunque sean de constitucion quimica definida; preparaciones a que se refiere la nota 3 de este capitulo, a base de materias colorantes organicas sinteticas; productos organicos sinteticos del tipo de los utilizad","335"
"2018-01-01","3205 - Lacas colorantes; preparaciones a que se refiere la nota 3 de este capitulo a base de lacas colorantes.","5"
"2018-01-01","3206 - Las demas materias colorantes; preparaciones a que se refiere la nota 3 de este capitulo, excepto las de las partidas n: 32.03, 32.04 o 32.05;productos inorganicos del tipo de los utilizados como luminoforos, aunque sean de constitucion quimica definida.","508"
"2018-01-01","3207 - Pigmentos, opacificantes y colores preparados, composiciones vitrificables, engobes, abrillantadores (lustres) liquidos y preparaciones similares, del tipo de los utilizados en ceramica, esmaltado o en la industria del vidrio; frita de vidrio y demas vid","294"
"2018-01-01","3208 - Pinturas y barnices a base de polimeros sinteticos o naturales modificados, dispersos o disueltos en un medio no acuoso; disoluciones definidas en la nota 4 de este capitulo.","3420"
"2018-01-01","3209 - Pinturas y barnices a base de polimeros sinteticos o naturales modificados, dispersos o disueltos en un medio acuoso.","838"
"2018-01-01","3210 - Las demas pinturas y barnices; pigmentos al agua preparados de los tipos utilizados para el acabado del cuero.","58"
"2018-01-01","3211 - Secativos preparados.","96"
"2018-01-01","3212 - Pigmentos (incluidos el polvo o escamillas metalicos) dispersos en medios no acuosos, liquidos o en pasta, del tipo de los utilizados para la fabricacion de pinturas; hojas para el marcado a fuego; tintes y demas materias colorantes en formas o en envase","90"
"2018-01-01","3213 - Colores para la pintura artistica, la enseqanza, la pintura de carteles, para matizar o para entretenimiento y colores similares, en pastillas, tubos, botes, frascos o en formas o envases similares.","57"
"2018-01-01","3214 - Masilla, cementos de resina y demas mastiques; plastes (enduidos) utilizados en pintura; plastes (enduidos) no refractarios del tipo de los utilizados en albaqileria.","532"
"2018-01-01","3215 - Tintas de imprenta, tintas para escribir o dibujar y demas tintas, incluso concentradas o solidas.","604"
"2018-01-01","3301 - Aceites esenciales (desterpenados o no ), incluidos los ""concretos"" o ""absolutos""; resinoides; oleorresinas de extraccion; disoluciones concentradas de aceites esenciales en grasas, aceites fijos, ceras o materias analogas, obtenidas por enflorado o mace","9893"
"2018-01-01","3302 - Mezclas de sustancias odoriferas y mezclas (incluidas las disoluciones alcoholicas) a base de una o varias de estas sustancias, del tipo de las utilizadas como materias basicas para la industria; las demas preparaciones a base de sustancias odoriferas, d","6528"
"2018-01-01","3303 - Perfumes y aguas de tocador","463"
"2018-01-01","3304 - Preparaciones de belleza de maquillaje y para el cuidado de la piel, excepto los medicamentos, incluidas las preparaciones antisolares y las bronceadoras; preparaciones para manicuras o pedicuros.","3031"
"2018-01-01","3305 - Preparaciones capilares.","4628"
"2018-01-01","3306 - Preparaciones para higiene bucal o dental, incluidos los polvos y cremas para la adherencia de las dentaduras; hilo utilizado para limpieza de los espacios interdentales (hilo dental), acondicionado para su venta al por menor al usuario.","604"
"2018-01-01","3307 - Preparaciones para afeitar o para antes o despues del afeitado, desodorantes corporales, preparaciones para el baqo, depilatorios y demas preparaciones de perfumeria, de tocador o de cosmetica, no expresadas ni comprendidas en otra parte; preparaciones d","15082"
"2018-01-01","3401 - Jabon; productos y preparaciones organicos tensoactivos usados como jabon, en barras, panes, trozos o piezas troqueladas o moldeadas, aunque contengan jabon; papel, guatas, fieltro y tela sin tejer, impregnados, recubiertos o revestidos de jabon o de det","1598"
"2018-01-01","3402 - Agentes de superficie organicos (excepto el jabon); preparaciones tensoactivas, preparaciones para lavar (incluidas las preparaciones auxiliares de lavado) y preparaciones de limpieza, aunque contengan jabon, excepto las de la partida n: 34.01.","7064"
"2018-01-01","3403 - Preparaciones lubricantes (incluidos los aceites de corte, las preparaciones para aflojar tuercas, las preparaciones antiherrumbre o anticorrosion y las preparaciones para el desmoldeo, a base de lubricantes) y preparaciones del tipo de las utilizadas pa","1470"
"2018-01-01","3404 - Ceras artificiales y ceras preparadas.","32"
"2018-01-01","3405 - Betunes y cremas para el calzado, encausticos, abrillantadores (lustres) para carrocerias, vidrio o metal, pastas y polvos para fregar y preparaciones similares (incluso papel, guatas, fieltro, tela sin tejer, plastico o caucho celulares, impregnados, re","1488"
"2018-01-01","3406 - Velas, cirios y articulos similares.","32"
"2018-01-01","3407 - Pastas de modelar, incluidas las presentadas para entretenimiento de los niqos; preparaciones llamadas ""ceras para odontologma"" o ""compuestos para impresisn dental"", presentadas en juegos o surtidos, en envases para la venta al por menor o en plaquitas,","7"
"2018-01-01","3501 - Caseina, caseinatos y demas derivados de la caseina; colas de caseina.","139"
"2018-01-01","3502 - Albuminas (incluidos los concentrados de varias proteinas de lactosuero, con un contenido de proteinas de lactosuero superior al 80% en peso, calculado sobre materia seca), albuminatos y demas derivados de las albuminas.","3257"
"2018-01-01","3503 - Gelatinas (aunque se presenten en hojas cuadradas o rectangulares, incluso trabajadas en la superficie o coloreadas) y sus derivados; ictiocola; las demas colas de origen animal, excepto las colas de casemna de la partida 35.01.","4347"
"2018-01-01","3504 - Peptonas y sus derivados; las demas materias proteicas y sus derivados, no expresados ni comprendidos en otra parte; polvo de cueros y pieles, incluso tratado al cromo.","58"
"2018-01-01","3505 - Dextrina y demas almidones y feculas modificados (por ejemplo: almidones y feculas pregelatinizados o esterificados); colas a base de almidon, fecula, dextrina o demas almidones y feculas modificados.","509"
"2018-01-01","3506 - Colas y demas adhesivos preparados, no expresados ni comprendidos en otra parte; productos de cualquier clase utilizados como colas o adhesivos, acondicionados para la venta al por menor como colas o adhesivos, de peso neto inferior o igual a 1 kg.","3136"
"2018-01-01","3507 - Enzimas; preparaciones enzimaticas no expresadas ni comprendidas en otra parte.","6677"
