"indice_tiempo","partida","valor"
"2018-12-01","4004 - Desechos, desperdicios y recortes, de caucho sin endurecer, incluso en polvo o granulos.","0"
"2018-12-01","4005 - Caucho mezclado sin vulcanizar, en formas primarias o en placas, hojas o tiras.","927"
"2018-12-01","4006 - Las demas formas (por ejemplo: varillas, tubos, perfiles) y articulos (por ejemplo: discos, arandelas), de caucho sin vulcanizar.","31"
"2018-12-01","4007 - Hilos y cuerdas, de caucho vulcanizado.","176"
"2018-12-01","4008 - Placas, hojas, tiras, varillas y perfiles, de caucho vulcanizado sin endurecer.","772"
"2018-12-01","4009 - Tubos de caucho vulcanizado sin endurecer, incluso con sus accesorios (por ejemplo: juntas, codos, empalmes (racores)).","5970"
"2018-12-01","4010 - Correas transportadoras o de transmision, de caucho vulcanizado.","3751"
"2018-12-01","4011 - Neumaticos (llantas neumaticas) nuevos de caucho.","22146"
"2018-12-01","4012 - Neumaticos (llantas neumaticas) recauchutados o usados, de caucho; bandajes (llantas macizas o huecas), bandas de rodadura intercambiables para neumaticos (llantas neumaticas) y protectores (""flaps""), de caucho.","1123"
"2018-12-01","4013 - Camaras de caucho para neumaticos (llantas neumaticas).","953"
"2018-12-01","4014 - Articulos de higiene o de farmacia (comprendidas las tetinas), de caucho vulcanizado sin endurecer, incluso con partes de caucho endurecido.","128"
"2018-12-01","4015 - Prendas de vestir, guantes y demas complementos (accesorios) de vestir, para cualquier uso, de caucho vulcanizado sin endurecer.","4140"
"2018-12-01","4016 - Las demas manufacturas de caucho vulcanizado sin endurecer.","9631"
"2018-12-01","4017 - Caucho endurecido (por ejemplo: ebonita) en cualquier forma, incluidos los desechos y desperdicios; manufacturas de caucho endurecido.","13"
"2018-12-01","4104 - Cueros y pieles de bovino o de equino, depilados, preparados, excepto los de las partidas n: 41.08 o 41.09.","0"
"2018-12-01","4105 - Cueros y pieles de ovino depilados, preparados, excepto los de las partidas n: 41.08 o 41.09.","0"
"2018-12-01","4107 - Cueros y pieles depilados de los demas animales y cueros y pieles de animales sin pelo, preparados, excepto los de las partidas n: 41.08 o 41.09.","556"
"2018-12-01","4112 - Cueros preparados despuis del curtido o secado y cueros y pieles apergaminados, de ovino, depilados, incluso divididos, excepto los de la partida 41.14","70"
"2018-12-01","4113 - Cueros preparados despues del curtido o secado y cueros y pieles apergaminados, de los demas animales, depilados y cueros preparados despues del curtido y cueros y pieles apergaminados, de animales sin pelo, incluso los divididos, excepto los de la parti","0"
"2018-12-01","4114 - Cueros y pieles agamuzados (incluido el agamuzado combinado al aceite); cueros y pieles charolados y sus imitaciones de cueros o pieles chapados; cueros o pieles metalizados.","0"
"2018-12-01","4115 - Cuero regenerado a base de cuero o fibras de cuero, en placas, hojas o tira, incluso enrolladas; recortes y demas desperdicios de cuero o piel, preparados, o de cuero regenerado, no utilizables para la fabricacisn de manufacturas de cuero; aserrmn, polvo","0"
"2018-12-01","4201 - Artmculos de talabarterma o guarnicionerma para todos los animales (incluidos los tiros, tramllas, rodilleras, bozales, sudaderos, alforjas, abrigos para perros y artmculos similares), de cualquier materia.","165"
"2018-12-01","4202 - Baules, maletas (valijas), maletines, incluidos los de aseo y los portadocumentos, portafolios (carteras de mano),cartapacios, fundas y estuches para gafas (anteojos), gemelos, camaras fotograficas o cinematograficas, instrumentos musicales o armas y con","14581"
"2018-12-01","4203 - Prendas y complementos (accesorios), de vestir, de cuero natural o cuero regenerado.","377"
"2018-12-01","4205 - Las demas manufacturas de cuero natural o cuero regenerado.","233"
"2018-12-01","4303 - Prendas y complementos (accesorios), de vestir, y demas articulos de peleteria.","0"
"2018-12-01","4304 - Peleteria facticia o artificial y articulos de peleteria facticia o artificial.","0"
"2018-12-01","4401 - Leqa; madera en plaquitas o particulas; aserrin, desperdicios y desechos, de madera, incluso aglomerados en leqos, briquetas, bolitas o formas similares.","189"
"2018-12-01","4405 - Lana de madera; harina de madera.","0"
"2018-12-01","4407 - Madera aserrada o desbastada longitudinalmente, cortada o desenrrollada, incluso cepillada, lijada o unida por entalladuras multiples, de espesor superior a 6 mm.","205"
"2018-12-01","4408 - Hojas para chapado o contrachapado (incluso unidas) y demas maderas aserradas longitudinalmente, cortadas o desenrolladas, incluso cepilladas, lijadas o unidas por entalladuras multiples, de espesor inferior o igual a 6mm.","231"
"2018-12-01","4409 - Madera (incluidas las tablillas y frisos para parques, sin ensamblar) perfilada longitudinalmente (con lenguetas, ranuras, rebajes, acanalados, biselados, con juntas en v, moldurados, redondeados o similares) en una o varias caras o cantos, incluso cepil","41"
"2018-12-01","4410 - Tableros de particulas y tableros similares, de madera u otras materias leqosas, incluso aglomeradas con resinas o demas aglutinantes organicos.","707"
"2018-12-01","4411 - Tableros de fibra de madera u otras materias leqosas, incluso aglomeradas con resinas o demas aglutinantes organicos.","408"
"2018-12-01","4412 - Madera contrachapada, madera chapada y madera estratificada similar.","726"
"2018-12-01","4413 - Madera densificada en bloques, tablas, tiras o perfiles.","0"
"2018-12-01","4414 - Marcos de madera para cuadros, fotografias, espejos u objetos similares.","11"
"2018-12-01","4415 - Cajones, cajas, jaulas, tambores y envases similares, de madera; carretes para cables, de madera; paletas, paletas caja y demas plataformas para carga, de madera; collarines para paletas, de madera.","192"
"2018-12-01","4417 - Herramientas, monturas y mangos para herramientas, monturas y mangos para cepillos, brochas o escobas, de madera; hormas, ensanchadores y tensores para el calzado, de madera.","3"
"2018-12-01","4418 - Obras y piezas de carpinteria para construcciones, incluidos los tableros celulares, los tableros para parques y tablillas para cubierta de tejados o fachadas (""shingles"" y ""shakes""), de madera.","413"
"2018-12-01","4419 - Articulos de mesa o de cocina, de madera.","88"
"2018-12-01","4420 - Marqueteria y taracea; cofrecillos y estuches para joyeria u orfebreria y manufacturas similares, de madera; estatuillas y demas objetos de adorno, de madera; articulos de mobiliario, de madera, no comprendidos en el capitulo 94.","60"
"2018-12-01","4421 - Las demas manufacturas de madera.","711"
"2018-12-01","4501 - Corcho natural en bruto o simplemente preparado; desperdicios de corcho; corcho triturado, granulado o pulverizado.","0"
"2018-12-01","4503 - Manufacturas de corcho natural.","1150"
"2018-12-01","4504 - Corcho aglomerado (incluso con aglutinante) y manufacturas de corcho aglomerado.","1671"
"2018-12-01","4601 - Trenzas y articulos similares, de materia trenzable, incluso ensamblados en tiras; materia trenzable, trenzas y articulos similares de materia trenzable, tejidos o paralelizados, en forma plana, incluso terminados (por ejemplo: esterillas, esteras, caqiz","8"
"2018-12-01","4602 - Articulos de cesteria obtenidos directamente en su forma con materia trenzable o confeccionados con articulos de la partida n: 46.01; manufacturas de esponja vegetal (paste o ""lufa"").","57"
"2018-12-01","4703 - Pasta quimica de madera a la sosa (soda) o al sulfato, excepto la pasta para disolver.","12097"
"2018-12-01","4704 - Pasta quimica de madera al sulfito, excepto la pasta para disolver.","83"
"2018-12-01","4705 - Pasta semiquimica de madera.","0"
"2018-12-01","4706 - Pasta de fibras obtenidas de papel o carton reciclados (desperdicios y desechos) o de las demas materias fibrosas celulosicas.","0"
"2018-12-01","4707 - Papel o carton para reciclar (desperdicios y desechos).","1426"
"2018-12-01","4801 - Papel prensa en bobinas (rollos) o en hojas.","1095"
"2018-12-01","4802 - Papel y carton, sin estucar ni recubrir, del tipo de los utilizados para escribir, imprimir u otros fines graficos, y papel y carton para tarjetas o cintas para perforar, en bobinas (rollos) o en hojas, excepto el papel de las partidas n: 48.01 s 48.03;","2877"
"2018-12-01","4803 - Papel del tipo utilizado para papel higienico, toallitas de desmaquillar, toallas, servilletas o papeles similares para uso domestico, higiene o tocador, guata de celulosa y napa de fibras de celulosa, incluso rizados (""crepes""), plisados, gofrados, esta","187"
"2018-12-01","4804 - Papel y carton kraft, sin estucar ni recubrir, en bobinas (rollos) o en hojas, excepto el de las partidas n: 48.02 s 48.03.","9227"
"2018-12-01","4805 - Los demas papeles y cartones, sin estucar ni recubrir, en bobinas (rollos) o en hojas, que no hayan sido sometidos a trabajos complementarios o tratamientos distintos de los especificados en la nota 2 de este capitulo.","3336"
"2018-12-01","4806 - Papel y carton sulfurizados, papel resistente a las grasas, papel vegetal, papel cristal y demas papeles calandrados transparentes o traslucidos, en bobinas (rollos) o en hojas.","558"
"2018-12-01","4807 - Papel y carton obtenidos por pegado de hojas planas, sin estucar ni recubrir en la superficie y sin impregnar, incluso reforzados interiormente, en bobinas (rollos) o en hojas.","37"
"2018-12-01","4808 - Papel y carton corrugados (incluso revestidos por encolado), rizados (""crepes""), plisados, gofrados, estampados o perforados, en bobinas (rollos) o en hojas, excepto el papel de los tipos descritos en el texto de la partida n: 48.03.","1109"
"2018-12-01","4809 - Papel carbon (carbonico), papel autocopia y demas papeles para copiar o transferir (incluido el estucado o cuche, recubierto o impregnado, para clises de mimeografo (""stencils"") o para planchas offset), incluso impresos, en bobinas (rollos) o en hojas.","696"
"2018-12-01","4810 - Papel y carton estucados por una o las dos caras con caolin u otras sustancias inorganicas, con aglutinante o sin el, con exclusion de cualquier otro estucado o recubrimiento, incluso coloreados o decorados en la superficie o impresos, en bobinas (rollos","10771"
"2018-12-01","4811 - Papel, carton, guata de celulosa y napa de fibras de celulosa, estucados, recubiertos, impregnados o revestidos, coloreados o decorados en la superficie o impresos, en bobinas (rollos) o en hojas, excepto los productos de los tipos descritos en el texto","9338"
"2018-12-01","4812 - Bloques y placas, filtrantes, de pasta de papel.","0"
"2018-12-01","4813 - Papel de fumar, incluso cortado al tamaqo adecuado, en librillos o en tubos.","906"
"2018-12-01","4814 - Papel para decorar y revestimientos similares de paredes; papel para vidrieras.","0"
"2018-12-01","4816 - Papel carbon (carbonico), papel autocopia y demas papeles para copiar o transferir (excepto los de la partida n: 48.09), clises de mimeografo (""stencils"") completos y planchas offset, de papel, incluso acondicionados en cajas.","62"
"2018-12-01","4817 - Sobres, sobres carta, tarjetas postales sin ilustrar y tarjetas para correspondencia, de papel o carton; cajas, bolsas y presentaciones similares, de papel o carton, con un surtido de articulos de correspondencia.","0"
"2018-12-01","4818 - Papel del tipo de los utilizados para papel higienico y papeles similares, guata de celulosa o napa de fibras de celulosa, del tipo de los utilizados para fines domesticos o sanitarios, en bobinas (rollos) de una anchura inferior o igual a 36 cm o cortad","1077"
"2018-12-01","4819 - Cajas, sacos (bolsas), bolsitas, cucuruchos y demas envases de papel, carton, guata de celulosa o napa de fibras de celulosa; cartonajes de oficina , tienda o similares.","3669"
"2018-12-01","4820 - Libros registro, libros de contabilidad, talonarios (de notas, pedidos o recibos), agendas, bloques memorandos, bloques de papel de cartas y articulos similares, cuadernos, carpetas de mesa, clasificadores, encuadernaciones (de hojas moviles u otras), ca","579"
"2018-12-01","4821 - Etiquetas de todas clases, de papel o carton, incluso impresas.","175"
"2018-12-01","4822 - Carretes, bobinas, canillas y soportes similares, de pasta de papel, papel o carton, incluso perforados o endurecidos.","0"
"2018-12-01","4823 - Los demas papeles, cartones, guata de celulosa y napa de fibras de celulosa, cortados en formato; los demas articulos de pasta de papel, papel, carton, guata de celulosa o napa de fibras de celulosa.","1752"
"2018-12-01","4901 - Libros, folletos e impresos similares, incluso en hojas sueltas.","12456"
"2018-12-01","4902 - Diarios y publicaciones periodicas, impresos, incluso ilustrados o con publicidad.","28"
"2018-12-01","4903 - Albumes o libros de estampas y cuadernos para dibujar o colorear, para niqos.","106"
"2018-12-01","4905 - Manufacturas cartograficas de todas clases, incluidos los mapas murales, planos topograficos y esferas, impresos.","0"
"2018-12-01","4906 - Planos y dibujos originales hechos a mano, de arquitectura, ingenieria, industriales, comerciales, topograficos o similares; textos manuscritos; reproducciones fotograficas sobre papel sensibilizado y copias con papel carbon (carbonico), de los planos, d","7"
"2018-12-01","4907 - Sellos (estampillas) de correos, timbres fiscales y analogos, sin obliterar, que tengan o esten destinados a tener curso legal en el pais en el que su valor facial sea reconocido; papel timbrado; billetes de banco; cheques; tmtulos de acciones u obligaci","0"
"2018-12-01","4908 - Calcomanias de cualquier clase.","52"
"2018-12-01","4909 - Tarjetas postales impresas o ilustradas; tarjetas impresas con felicitaciones o comunicaciones personales, incluso con ilustraciones, adornos o aplicaciones, o con sobres.","2"
"2018-12-01","4910 - Calendarios de cualquier clase, impresos, incluidos los tacos de calendario.","12"
